0,1
"{'age': -0.95197, 'gender': 0.48246, 'education': -0.61113, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 2.127, 'escore': -1.7625, 'oscore': 2.15324, 'ascore': -2.21844, 'cscore': -2.42317, 'impulsive': 2.90161, 'ss': 1.92173, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL4', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL1', 'ecstasy': 'CL3', 'heroin': 'CL1', 'ketamine': 'CL2', 'legalh': 'CL3', 'lsd': 'CL3', 'meth': 'CL1', 'mushrooms': 'CL3', 'nicotine': 'CL5', 'semer': 'CL0', 'vsa': 'CL2'}","{'age': 0.49788, 'gender': 0.48246, 'education': 1.16365, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': -0.24649, 'escore': -0.30033, 'oscore': -0.31776, 'ascore': -0.45321, 'cscore': 1.63088, 'impulsive': -1.37983, 'ss': -0.84637, 'alcohol': 'CL6', 'amphet': 'CL0', 'amyl': 'CL0', 'benzos': 'CL0', 'caff': 'CL6', 'cannabis': 'CL1', 'choc': 'CL5', 'coke': 'CL0', 'crack': 'CL0', 'ecstasy': 'CL0', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL0', 'lsd': 'CL0', 'meth': 'CL0', 'mushrooms': 'CL1', 'nicotine': 'CL0', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': -0.61113, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 2.127, 'escore': -1.7625, 'oscore': 2.15324, 'ascore': -2.21844, 'cscore': -2.42317, 'impulsive': 2.90161, 'ss': 1.92173, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL4', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL1', 'ecstasy': 'CL3', 'heroin': 'CL1', 'ketamine': 'CL2', 'legalh': 'CL3', 'lsd': 'CL3', 'meth': 'CL1', 'mushrooms': 'CL3', 'nicotine': 'CL5', 'semer': 'CL0', 'vsa': 'CL2'}","{'age': -0.07854, 'gender': -0.48246, 'education': 0.45468, 'country': -0.57009, 'ethnicity': -0.31685, 'nscore': -2.75696, 'escore': -0.43999, 'oscore': -1.11902, 'ascore': -1.47955, 'cscore': 0.93949, 'impulsive': -0.21712, 'ss': 0.07987, 'alcohol': 'CL5', 'amphet': 'CL6', 'amyl': 'CL5', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL2', 'choc': 'CL4', 'coke': 'CL2', 'crack': 'CL2', 'ecstasy': 'CL4', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL0', 'lsd': 'CL3', 'meth': 'CL0', 'mushrooms': 'CL2', 'nicotine': 'CL0', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': 0.45468, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 2.127, 'escore': -1.7625, 'oscore': 2.15324, 'ascore': -2.21844, 'cscore': -2.42317, 'impulsive': 2.90161, 'ss': 1.92173, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL4', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL1', 'ecstasy': 'CL3', 'heroin': 'CL1', 'ketamine': 'CL2', 'legalh': 'CL3', 'lsd': 'CL3', 'meth': 'CL1', 'mushrooms': 'CL3', 'nicotine': 'CL5', 'semer': 'CL0', 'vsa': 'CL2'}","{'age': -0.07854, 'gender': 0.48246, 'education': 1.16365, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': -0.24649, 'escore': 0.80523, 'oscore': -0.31776, 'ascore': 1.45039, 'cscore': 0.93949, 'impulsive': -0.71126, 'ss': -0.84637, 'alcohol': 'CL5', 'amphet': 'CL0', 'amyl': 'CL0', 'benzos': 'CL0', 'caff': 'CL6', 'cannabis': 'CL0', 'choc': 'CL6', 'coke': 'CL0', 'crack': 'CL0', 'ecstasy': 'CL0', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL0', 'lsd': 'CL0', 'meth': 'CL0', 'mushrooms': 'CL0', 'nicotine': 'CL2', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': -0.61113, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 2.127, 'escore': -1.7625, 'oscore': 2.15324, 'ascore': -2.21844, 'cscore': -2.42317, 'impulsive': 2.90161, 'ss': 1.92173, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL4', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL1', 'ecstasy': 'CL3', 'heroin': 'CL1', 'ketamine': 'CL2', 'legalh': 'CL3', 'lsd': 'CL3', 'meth': 'CL1', 'mushrooms': 'CL3', 'nicotine': 'CL5', 'semer': 'CL0', 'vsa': 'CL2'}","{'age': 0.49788, 'gender': 0.48246, 'education': -1.43719, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': -0.46725, 'escore': 0.32197, 'oscore': -0.58331, 'ascore': -0.01729, 'cscore': 1.13407, 'impulsive': -0.71126, 'ss': -1.18084, 'alcohol': 'CL5', 'amphet': 'CL0', 'amyl': 'CL0', 'benzos': 'CL0', 'caff': 'CL6', 'cannabis': 'CL0', 'choc': 'CL6', 'coke': 'CL0', 'crack': 'CL0', 'ecstasy': 'CL0', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL0', 'lsd': 'CL0', 'meth': 'CL0', 'mushrooms': 'CL0', 'nicotine': 'CL0', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': 0.45468, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': -0.58016, 'escore': 0.96248, 'oscore': 0.44585, 'ascore': 0.76096, 'cscore': 0.12331, 'impulsive': 0.19268, 'ss': 1.2247, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL0', 'benzos': 'CL0', 'caff': 'CL6', 'cannabis': 'CL6', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL0', 'ecstasy': 'CL2', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL0', 'lsd': 'CL5', 'meth': 'CL3', 'mushrooms': 'CL2', 'nicotine': 'CL6', 'semer': 'CL0', 'vsa': 'CL0'}","{'age': 1.09449, 'gender': -0.48246, 'education': -1.43719, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 0.13606, 'escore': 0.47617, 'oscore': 0.7233, 'ascore': 1.2861, 'cscore': 0.41594, 'impulsive': -0.21712, 'ss': 0.07987, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL0', 'caff': 'CL6', 'cannabis': 'CL5', 'choc': 'CL4', 'coke': 'CL0', 'crack': 'CL0', 'ecstasy': 'CL0', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL0', 'lsd': 'CL0', 'meth': 'CL0', 'mushrooms': 'CL0', 'nicotine': 'CL2', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': -0.61113, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 2.127, 'escore': -1.7625, 'oscore': 2.15324, 'ascore': -2.21844, 'cscore': -2.42317, 'impulsive': 2.90161, 'ss': 1.92173, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL4', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL1', 'ecstasy': 'CL3', 'heroin': 'CL1', 'ketamine': 'CL2', 'legalh': 'CL3', 'lsd': 'CL3', 'meth': 'CL1', 'mushrooms': 'CL3', 'nicotine': 'CL5', 'semer': 'CL0', 'vsa': 'CL2'}","{'age': -0.07854, 'gender': 0.48246, 'education': 1.16365, 'country': -0.57009, 'ethnicity': -0.31685, 'nscore': 0.62967, 'escore': 0.80523, 'oscore': 0.7233, 'ascore': 0.94156, 'cscore': 0.12331, 'impulsive': 0.19268, 'ss': 0.07987, 'alcohol': 'CL3', 'amphet': 'CL2', 'amyl': 'CL0', 'benzos': 'CL6', 'caff': 'CL6', 'cannabis': 'CL2', 'choc': 'CL4', 'coke': 'CL2', 'crack': 'CL2', 'ecstasy': 'CL2', 'heroin': 'CL2', 'ketamine': 'CL0', 'legalh': 'CL2', 'lsd': 'CL2', 'meth': 'CL6', 'mushrooms': 'CL3', 'nicotine': 'CL6', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': -1.22751, 'country': -0.57009, 'ethnicity': -0.31685, 'nscore': 1.23461, 'escore': -2.32338, 'oscore': 0.29338, 'ascore': -1.47955, 'cscore': -1.92173, 'impulsive': 0.19268, 'ss': 0.7654, 'alcohol': 'CL3', 'amphet': 'CL2', 'amyl': 'CL0', 'benzos': 'CL6', 'caff': 'CL6', 'cannabis': 'CL2', 'choc': 'CL4', 'coke': 'CL2', 'crack': 'CL2', 'ecstasy': 'CL2', 'heroin': 'CL2', 'ketamine': 'CL0', 'legalh': 'CL2', 'lsd': 'CL2', 'meth': 'CL6', 'mushrooms': 'CL2', 'nicotine': 'CL6', 'semer': 'CL0', 'vsa': 'CL0'}","{'age': 1.09449, 'gender': -0.48246, 'education': -0.05921, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': -0.05188, 'escore': 0.47617, 'oscore': 0.44585, 'ascore': -0.30172, 'cscore': 0.58489, 'impulsive': 0.19268, 'ss': 0.40148, 'alcohol': 'CL2', 'amphet': 'CL0', 'amyl': 'CL3', 'benzos': 'CL0', 'caff': 'CL6', 'cannabis': 'CL6', 'choc': 'CL2', 'coke': 'CL2', 'crack': 'CL0', 'ecstasy': 'CL0', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL3', 'lsd': 'CL0', 'meth': 'CL0', 'mushrooms': 'CL1', 'nicotine': 'CL6', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': -0.61113, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 2.127, 'escore': -1.7625, 'oscore': 2.15324, 'ascore': -2.21844, 'cscore': -2.42317, 'impulsive': 2.90161, 'ss': 1.92173, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL4', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL1', 'ecstasy': 'CL3', 'heroin': 'CL1', 'ketamine': 'CL2', 'legalh': 'CL3', 'lsd': 'CL3', 'meth': 'CL1', 'mushrooms': 'CL3', 'nicotine': 'CL5', 'semer': 'CL0', 'vsa': 'CL2'}","{'age': 0.49788, 'gender': 0.48246, 'education': 1.16365, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 0.04257, 'escore': 0.63779, 'oscore': 0.44585, 'ascore': -0.01729, 'cscore': 0.58489, 'impulsive': 0.19268, 'ss': -0.84637, 'alcohol': 'CL5', 'amphet': 'CL1', 'amyl': 'CL0', 'benzos': 'CL0', 'caff': 'CL6', 'cannabis': 'CL0', 'choc': 'CL6', 'coke': 'CL0', 'crack': 'CL0', 'ecstasy': 'CL0', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL0', 'lsd': 'CL0', 'meth': 'CL0', 'mushrooms': 'CL0', 'nicotine': 'CL2', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': -0.61113, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 2.127, 'escore': -1.7625, 'oscore': 2.15324, 'ascore': -2.21844, 'cscore': -2.42317, 'impulsive': 2.90161, 'ss': 1.92173, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL4', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL1', 'ecstasy': 'CL3', 'heroin': 'CL1', 'ketamine': 'CL2', 'legalh': 'CL3', 'lsd': 'CL3', 'meth': 'CL1', 'mushrooms': 'CL3', 'nicotine': 'CL5', 'semer': 'CL0', 'vsa': 'CL2'}","{'age': 0.49788, 'gender': 0.48246, 'education': 1.16365, 'country': -0.57009, 'ethnicity': -0.31685, 'nscore': -0.24649, 'escore': 0.80523, 'oscore': 0.7233, 'ascore': 1.45039, 'cscore': 0.93949, 'impulsive': 0.19268, 'ss': -0.84637, 'alcohol': 'CL3', 'amphet': 'CL2', 'amyl': 'CL0', 'benzos': 'CL6', 'caff': 'CL6', 'cannabis': 'CL2', 'choc': 'CL4', 'coke': 'CL2', 'crack': 'CL2', 'ecstasy': 'CL3', 'heroin': 'CL2', 'ketamine': 'CL0', 'legalh': 'CL2', 'lsd': 'CL2', 'meth': 'CL6', 'mushrooms': 'CL3', 'nicotine': 'CL6', 'semer': 'CL0', 'vsa': 'CL0'}"
"{'age': -0.95197, 'gender': 0.48246, 'education': -0.61113, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 2.127, 'escore': -1.7625, 'oscore': 2.15324, 'ascore': -2.21844, 'cscore': -2.42317, 'impulsive': 2.90161, 'ss': 1.92173, 'alcohol': 'CL5', 'amphet': 'CL3', 'amyl': 'CL2', 'benzos': 'CL3', 'caff': 'CL6', 'cannabis': 'CL4', 'choc': 'CL6', 'coke': 'CL3', 'crack': 'CL1', 'ecstasy': 'CL3', 'heroin': 'CL1', 'ketamine': 'CL2', 'legalh': 'CL3', 'lsd': 'CL3', 'meth': 'CL1', 'mushrooms': 'CL3', 'nicotine': 'CL5', 'semer': 'CL0', 'vsa': 'CL2'}","{'age': -0.07854, 'gender': -0.48246, 'education': -0.61113, 'country': 0.96082, 'ethnicity': -0.31685, 'nscore': 0.82562, 'escore': -1.37639, 'oscore': 0.44585, 'ascore': -1.07533, 'cscore': -1.13788, 'impulsive': 0.19268, 'ss': 0.7654, 'alcohol': 'CL3', 'amphet': 'CL2', 'amyl': 'CL0', 'benzos': 'CL5', 'caff': 'CL6', 'cannabis': 'CL6', 'choc': 'CL4', 'coke': 'CL3', 'crack': 'CL0', 'ecstasy': 'CL2', 'heroin': 'CL0', 'ketamine': 'CL0', 'legalh': 'CL2', 'lsd': 'CL2', 'meth': 'CL5', 'mushrooms': 'CL2', 'nicotine': 'CL6', 'semer': 'CL0', 'vsa': 'CL2'}"
